morphemes,count
хтон,3
баліст,3
балкар,3
балкон,3
специфіч,3
спич,3
знa,3
спланхно,3
вiк,3
пилип,3
ович,3
пирій,3
совг,3
авторитар,3
шпаргал,3
шпат,3
шпач,3
штиль,3
своєнн,3
банкаброш,3
соус,3
cод,3
тельбуш,3
баньк,3
coціал-,3
басаман,3
висок,3
скаб,3
смереч,3
cмi,3
барил,3
стріп,3
соколь,3
солда,3
барахоль,3
барбот,3
соліпс,3
пирож,3
ульк,3
татуюва,3
слобож,3
батарей,3
скипидар,3
суряд,3
скорин,3
скрепер,3
басм,3
iнтoн,3
iнтpиг,3
інфік,3
міксис,3
авт,3
солопл,3
скуг,3
сласт,3
барон,3
бароч,3
сино,3
синопт,3
шпон,3
шрифт,3
скубл,3
сім'ян,3
eнн,3
кіc,3
сіон,3
батрач,3
бахром,3
сифілід,3
сифіліт,3
скандаль,3
скаред,3
кaт,3
синерг,3
ситал,3
ситц,3
синкрет,3
гуж,3
інтенс,3
заст,3
столь,3
сторог,3
інтервенц,3
інтерв'ю,3
експрес,3
інспекц,3
башкир,3
бджіл,3
бджіль,3
фіналь,3
сервет,3
ладд,3
iнcyл,3
cцeп,3
сюсю,3
гaм,3
гeлio,3
жаль,3
клапан,3
прудж,3
ділл,3
доган,3
доріжж,3
гараж,3
сильв,3
ящик,3
сімян,3
тиль,3
iнcпeкт,3
інстинкт,3
винят,3
поміс,3
селекці,3
плідд,3
сереж,3
сен-сімон,3
сенсуал,3
компроміс,3
серпант,3
устав,3
фінал,3
сатир,3
сарафан,3
сардін,3
інквізит,3
конгруент,3
сребр,3
ків,3
най,3
саф'ян,3
шува,3
горілч,3
гoтy,3
довбува,3
присудк,3
чаль,3
юрт,3
бейс,3
бекас,3
санкці,3
санскрит,3
магл,3
хилит,3
улюлю,3
ураль,3
підпіль,3
сантон,3
шарнір,3
сап'ян,3
саліцил,3
темперамент,3
тенденцій,3
фабуль,3
секці,3
руберойд,3
бербер,3
берд,3
рур,3
штахет,3
штив,3
штирх,3
iнженер-,3
хандр,3
ляс,3
виль,3
бенгаль,3
салоп,3
самарит,3
сангвін,3
розряд,3
тепірч,3
ерк,3
малай,3
індустріал,3
захлан,3
штабель,3
штанг,3
шолоп,3
щел,3
ростов,3
iд,3
бер,3
сакрамент,3
саксон,3
сач,3
бідон,3
ковир,3
ачува,3
куйд,3
кушк,3
бешт,3
бел,3
биль,3
маїт,3
тpac,3
авіз,3
хт,3
бернард,3
розо,3
сюдж,3
сюджува,3
скрон,3
смич,3
рефул,3
рецип,3
водженн,3
цвітт,3
штунд,3
клеі,3
рів,3
лабіаль,3
латераль,3
розет,3
зяв,3
рози,3
poг,3
аг,3
режим,3
реміт,3
шкіпер,3
пізнь,3
диферент,3
чевр,3
чох,3
сідж,3
рельс,3
бісер,3
ремес,3
видол,3
призм,3
ретир,3
ретороман,3
карабк,3
реабіліт,3
турнір,3
блондин,3
шерехт,3
індиг,3
кармін,3
нoc,3
iндик,3
бланш,3
гоєнн,3
пікр,3
пікто,3
пілігрим,3
пілі,3
янн,3
грім,3
плас,3
'ячк,3
в'єтнам,3
пicк,3
дiк,3
міль,3
шкварч,3
paцioнaл,3
перт,3
pн,3
блуз,3
идин,3
пірамід,3
балуш,3
бльов,3
блист,3
мeтеop,3
cпeктp,3
стронц,3
плахт,3
плебей,3
плескот,3
інвалід,3
інгал,3
авар,3
авдитор,3
тзм,3
полог,3
піфагор,3
плагі,3
весіль,3
шайб,3
чуг,3
болван,3
боло,3
болон,3
верблюд,3
верес,3
шурк,3
шурф,3
ялов,3
пломін,3
плуто,3
плюрал,3
плюх,3
путч,3
paдi,3
гpaм,3
полих,3
панель,3
крос,3
бонапарт,3
бридж,3
зброяр,3
імпровіз,3
ітет,3
авантур,3
вентиль,3
довба,3
пози,3
зліт,3
венгер,3
подагр,3
венес,3
етан,3
половч,3
вегет,3
полоз,3
ковий,3
імл,3
aгop,3
відки,3
іти,3
боніт,3
пульп,3
гомілк,3
масштаб,3
поліп,3
красн,3
крівель,3
прудон,3
пруссь,3
xpoп,3
ізраїль,3
ізюм,3
iкoн,3
гірд,3
ом-,3
зграбн,3
стої,3
стояч,3
бородавч,3
пугачов,3
дев'ять,3
стаді,3
стир,3
помідор,3
гніждж,3
гаюва,3
iдio,3
здух,3
ідіот,3
ієрей,3
лейц,3
оєнн,3
професій,3
босн,3
вдар,3
десять,3
вдів,3
циндр,3
борозен,3
прожектор,3
прозеліт,3
пролет,3
пролонг,3
бретон,3
iдеал,3
peaл,3
ідил,3
гідд,3
реаг,3
свіщ,3
проскур,3
помо,3
протеро,3
бразіль,3
судорож,3
брост,3
льи,3
понт,3
скаль,3
зябл,3
зиз,3
ібер,3
iвaн,3
промете,3
провізор,3
прогнат,3
причас,3
шел,3
помпадур,3
вісьм,3
ввіч,3
вапор,3
ріс,3
бещ,3
зявля,3
кліш,3
варняк,3
станцій,3
cic,3
тx,3
судомл,3
cу,3
вашінгтон,3
прік,3
варшав,3
васаль,3
клозет,3
cгepiг,3
подобл,3
поч,3
посес,3
валанд,3
зд,3
ява,3
рунт,3
вальс,3
гірк,3
приз,3
брусн,3
цвинтар,3
цмак,3
порощ,3
порсь,3
поташ,3
буц,3
решеч,3
ловч,3
микит,3
зія,3
аболіці,3
аборд,3
аборт,3
статей,3
постол,3
таджиць,3
престол,3
валеріан,3
совіт,3
'яч,3
обиж,3
ящич,3
янсен,3
янтар,3
рядд,3
чувась,3
наць,3
бульйон,3
бульк,3
шмигл,3
îд,3
букер,3
черкесь,3
чесь,3
бурун,3
бурят-,3
центи,3
ep,3
акці,3
цео,3
цеп,3
церебр,3
лассал,3
лакон,3
лама,3
дрозд,3
лан,3
цах,3
цезар,3
яточ,3
нівель,3
обидж,3
зніч,2
паx,2
в'ят,2
яшм,2
констант,2
сонант,2
грабель,2
консистор,2
норвеж,2
маєв,2
мадрід,2
`,2
консеквент,2
ятер,2
абдук,2
гоф,2
конопель,2
готтентот,2
готич,2
епікур,2
бентос,2
золотуш,2
ньо,2
eпiкyp,2
дипло,2
хибл,2
динь,2
госуд,2
номіналь,2
епігон,2
династ,2
контейнер,2
контамін,2
контагі,2
зошит,2
cпiп,2
xвaч,2
конструюва,2
паж,2
eo,2
xім,2
еолій,2
парц,2
зм,2
дил,2
низа,2
гогош,2
клітик,2
опозицій,2
майбут,2
погон,2
діяч,2
контр-,2
падь,2
нал,2
peaг,2
зразк,2
мазут,2
контир,2
нагл,2
гeм,2
в'ятер,2
нап,2
змі,2
імпров,2
еc,2
нý,2
диз',2
нузд,2
нубій,2
парцель,2
контуз,2
госпіталь,2
ріджен,2
вред,2
госпітал,2
злак,2
ночов,2
9,2
xaп,2
зюйд-вест,2
иці,2
майтал,2
чic,2
зухваль,2
парфум,2
епен,2
зум,2
підлог,2
гp,2
гагр,2
конфуцян,2
конформ,2
форк,2
ен-,2
зін,2
віскр,2
зигзаг,2
горнич,2
леш,2
з'є,2
зефір,2
палаталь,2
горілоч,2
пастор,2
пacтop,2
з'яс,2
ензим,2
трої,2
еміт,2
бабл,2
макух,2
ідео,2
iдeo,2
iдeнт,2
iдеаль,2
емісар,2
ігумен,2
н'ий,2
пакос,2
ігр,2
коньк,2
нaп,2
дикц,2
iгнop,2
пaк,2
дивізій,2
івч,2
дивин,2
нумізмат,2
концесі,2
вергенц,2
я-т,2
диван,2
нуль,2
дзявол,2
пастил,2
нукле,2
святт,2
-діль,2
зйск,2
грай,2
коньяч,2
iдe,2
цем,2
мoн,2
емоці,2
емоцій,2
ієрат,2
дзин,2
6io,2
корей,2
зяя,2
дзиг,2
пн,2
iдол,2
їти,2
iдioт,2
вi̇д,2
ідіом,2
гелертер,2
дибл,2
корб,2
погодж,2
городд,2
кoпт,2
вовц,2
мережа,2
оранжерей,2
камін,2
люшн,2
елект,2
луза,2
монах,2
елегант,2
ієро,2
локіт,2
екумен,2
iкoп,2
налож,2
екти,2
ізумруд,2
ексцит,2
мансард,2
оранд,2
єн,2
геp,2
iзoл,2
гі́н,2
коридор,2
здібн,2
корж,2
качува,2
гра,2
кореляц,2
кород,2
опто,2
гірш,2
вип,2
манілов,2
коровай,2
корнілов,2
ікс-,2
валл,2
ль-н,2
ікор,2
кну,2
гйн,2
воложен,2
манер,2
гpаф,2
манекен,2
дзум,2
ге,2
eлeктр,2
іматрикул,2
іманент,2
імаж,2
пасльон,2
ільмен,2
екстр,2
н-н,2
грудж,2
зграй,2
екстракц,2
ворохобл,2
габіліт,2
екстравагант,2
горг,2
іля,2
відк,2
екстерн,2
тер'єр,2
атop,2
корсаж,2
пети,2
імо,2
маргар,2
мiгp,2
марафон,2
патетич,2
бурзь,2
палигорськ,2
перил,2
боєч,2
віолончел,2
манчестер,2
серпн,2
прегн,2
петер,2
потент,2
iмпoн,2
чеш,2
дзбан,2
нанай,2
гондольєр,2
джиндж,2
юрмл,2
юрбл,2
джинго,2
opieнт,2
кортик,2
"я,",2
iмyп,2
eт,2
корсар,2
джерель,2
джентльмен,2
удн,2
аєв,2
гоміндан,2
гомер,2
шепл,2
експромт,2
маріонет,2
орієнталь,2
мари,2
вно,2
експозиц,2
цт,2
інвентар,2
кoт,2
iнвeнтap,2
партол,2
котик,2
марципан,2
бидл,2
заяч,2
цоб,2
іждж,2
чаї,2
марун,2
індик,2
iндигo,2
кощ,2
кошул,2
март,2
станн,2
облав,2
віннич,2
юза,2
олієн,2
марсель,2
марсел,2
кочереж,2
заход,2
хлющ,2
хлюст,2
вчи,2
кохінхін,2
кox,2
інду,2
котлет,2
iндoc,2
тенс,2
eїcт,2
екстат,2
цебен,2
пальп,2
петард,2
маркітант,2
халяв,2
віні,2
iнiцiaт,2
масив,2
плантац,2
інжир,2
джаз,2
eк,2
iн'єкц,2
експерт,2
гольтіп,2
голь,2
ряджа,2
палянич,2
обич,2
патер,2
кп,2
кримiн,2
кредитив,2
гeкc,2
орніт,2
інклюз,2
ничк,2
інклін,2
інквізиц,2
масель,2
інкас,2
весін,2
маршрут,2
тург,2
марш-,2
маршаль,2
матн,2
палтус,2
тах,2
татуй,2
інсину,2
iнcцпy,2
гонорар,2
apiй,2
xод,2
гоно,2
pод,2
чарк,2
іни,2
кремац,2
пpox,2
патрій,2
гeге,2
cцeн,2
poк,2
aз,2
інструкц,2
iпcгpyкт,2
інституц,2
лем,2
iпcпip,2
iнcпip,2
міністр,2
гвоздич,2
гвоздик,2
приндж,2
гвіней,2
таратор,2
карад,2
гагар,2
крейс,2
крейсер,2
iнтелект,2
крейсер-,2
дефек,2
гaга,2
eкo,2
рубрик,2
екліпт,2
iптeгp,2
iнтегр,2
оp,2
xpecт,2
вурд,2
влас,2
креол,2
cоc,2
десн,2
десм,2
хаюва,2
iнтeнc,2
інтендант,2
паніч,2
нарзан,2
уі,2
матриц,2
голенд,2
yaль,2
оброч,2
дескрипт,2
шия,2
годо,2
вува,2
кретон,2
юнок,2
сегрег,2
пандем,2
жоржет,2
iнтер,2
oб,2
репіж,2
тропік,2
iнтepec,2
eкpaп,2
стілл,2
інтон,2
пльбв,2
осмос,2
оборуд,2
раль,2
ференц,2
семі,2
помн,2
екзистенцял,2
вут,2
махр,2
екзем,2
кристаль,2
сняд,2
сноз,2
cтyп,2
слін,2
гнот,2
ву,2
тиза,2
правля,2
склепл,2
інтуїт,2
інтруз,2
спекц,2
крип,2
гном,2
iнтpo,2
ніжж,2
кроат,2
гарус,2
крісл,2
заряд,2
скимл,2
скварч,2
крісель,2
шас,2
шість,2
eг,2
інфузор,2
ручч,2
кріл,2
інфаркт,2
інфантиль,2
кріз,2
мег,2
мегало,2
iнтyїт,2
пугу,2
ремств,2
ртуч,2
гватемал,2
oвa,2
пампас,2
хнябл,2
гац,2
моні,2
iпp,2
лінеар,2
медун,2
гах,2
iпo,2
гму,2
гми,2
улак,2
фiзio,2
peaпв,2
кроманьйон,2
крокодил,2
наст,2
paдiювa,2
перон,2
вузд,2
папанін,2
пещ,2
пул,2
ірит,2
гноян,2
лн,2
крохмаль,2
піж,2
паток,2
панфілов,2
польов,2
пате,2
депорт,2
деп,2
icпит,2
департамент,2
icпaп,2
гарем,2
yюч,2
icн,2
ісланд,2
щиць,2
тонт,2
екзекуц,2
екзекут,2
петль,2
денси,2
ежекц,2
ежект,2
меланж,2
істин,2
вудж,2
зінгер,2
-т,2
ип,2
мезин,2
мез,2
товпл,2
нась,2
сурмач,2
нудж,2
обсиді,2
крупян,2
сторош,2
мембран,2
ітельмен,2
кльбв,2
протеїд,2
їжак,2
меляс,2
гастроном,2
пащек,2
pешт,2
евенк,2
бч,2
йо,2
мелін,2
п'ять,2
гаспид,2
мелізм,2
осм,2
ксено,2
кряч,2
ixтi,2
слобон,2
делюв,2
окулір,2
ослін,2
куклуксклан,2
обрій,2
заня,2
пієл,2
глетчер,2
замч,2
мугй,2
глек,2
перманент,2
перліт,2
куз,2
алан,2
кужіл,2
куди-,2
пахол,2
перламутр,2
меноніт,2
евфу,2
евфем,2
евапор,2
кав',2
квартал,2
eвaкy,2
йорз,2
каверн,2
ебон,2
менінг,2
тщ,2
менж,2
дьогт,2
пахв,2
гліпт,2
млої,2
мерсмер,2
міжж,2
кажан,2
рожд,2
мельд,2
вi,2
перкут,2
рідд,2
кадміюва,2
меркантиль,2
вуал,2
кадіб,2
вправл,2
вперт,2
осок,2
ці́н,2
вiтч,2
хромл,2
люл,2
залп,2
кумач,2
